puzzle,solution,clues,difficulty,difficulty_range,result,time
396000080000080000005000790000400102600002008020008000700030060900070013003120000,396257481471986325285341796859463172634712958127598634712834569948675213563129847,26,5.2,5,396257481471986325285341796859463172634712958127598634712834569948675213563129847,0.668
300090040040800000002000007000025600597000000006100000071000004900060038000050002,358297146749816253612543897184325679597684321236179485871932564925461738463758912,24,5.9,5,358297146749816253612543897184325679597684321236179485871932564925461738463758912,0.185
070092008090000060500800000800100650000000000065030002150640000007000400009007000,476592318298314765513876294834129657721465983965738142152643879387951426649287531,24,5.4,5,476592318298314765513876294834129657721465983965738142152643879387951426649287531,1.562
000270030500006000000000108360004080000098045000000000000409000803000060097000300,984271536531986427276543198369154782712398645458627913625439871843715269197862354,23,5.1,5,984271536531986427276543198369154782712398645458627913625439871843715269197862354,2.936
000000450003010700082000000000000086007340000010000500400002000001030000200009010,179683452643215798582497631924571386857346129316928547468152973791834265235769814,21,6.3,6,179683452643215798582497631924571386857346129316928547468152973791834265235769814,7.245
100403008000071640000000005090100000001000920200080000410700060850090000000600500,162453798539871642748269315695132487381547926274986153413725869856394271927618534,25,6.4,6,162453798539871642748269315695132487381547926274986153413725869856394271927618534,1.940
200810005007006300000030008054000700300400006006000002900008020000009007010050003,263814975587926314491735268854261739329487156176593842945378621632149587718652493,25,6.1,6,263814975587926314491735268854261739329487156176593842945378621632149587718652493,0.443
002041000000050000190300080900000800070420090200006700000000140000214000300060070,852641937437859621196372485945137862671428593283596714529783146768214359314965278,25,6.7,6,852641937437859621196372485945137862671428593283596714529783146768214359314965278,1.101
068050920000000800900001003301000000000009070000400300096080000020000004000000085,168354927532796841947821563371268459654139278289475316496587132825613794713942685,22,6.9,6,168354927532796841947821563371268459654139278289475316496587132825613794713942685,5.214
401000030000070054250001090905800010000020000002009080890007040003010900000000000,461598732389672154257341896975864213138725469642139587896257341523416978714983625,25,6.2,6,461598732389672154257341896975864213138725469642139587896257341523416978714983625,0.825
400800003002005900000001080000900800000000400041702060560300200020007090009000000,415896723782435916693271584256943871937168452841752369568319247324687195179524638,24,6.9,6,415896723782435916693271584256943871937168452841752369568319247324687195179524638,3.971
000000090300000001006097402800060007000500010005074000000006008049002000000040070,478621395392458761516397482834169527927583614165274839253716948749832156681945273,23,6.2,6,478621395392458761516397482834169527927583614165274839253716948749832156681945273,4.285
300460090000000100402500007500300029900100070003008000000000005690075000000000000,357461298869237154412589637571346829986152473243798561728613945694875312135924786,23,6.3,6,357461298869237154412589637571346829986152473243798561728613945694875312135924786,0.120
000090200600008304040002070807000040000340600000005000082009000190000060500000008,738491256621758394945632871857926143219347685463185729382569417194873562576214938,24,6.5,6,738491256621758394945632871857926143219347685463185729382569417194873562576214938,0.281
009130007000000000005000083403005008000740030067000051800007000570000000001900600,689132547734589162125476983413265798958741236267893451892657314576314829341928675,25,7.0,6,689132547734589162125476983413265798958741236267893451892657314576314829341928675,0.429
007000080100700030900605000030060010000000709009007006800001000620000000000400500,257394681146728935983615247732569814468132759519847326895271463624953178371486592,22,6.2,6,257394681146728935983615247732569814468132759519847326895271463624953178371486592,2.060
010003060004000092020900000702000019050000004009080600000000000037019040590800070,915243867374568192826971453782456319653192784149387625468725931237619548591834276,26,6.9,6,915243867374568192826971453782456319653192784149387625468725931237619548591834276,1.023
040100000800000003002048060020017900080000300100500020090000002007030000060700050,546123879819675243732948561624317985985264317173589426491856732257431698368792154,24,6.1,6,546123879819675243732948561624317985985264317173589426491856732257431698368792154,0.632
000100007040093800000620090030080100009004000000002075056000040090000008200006000,962148537541793862378625491635987124729514386814362975156879243497231658283456719,24,6.8,6,962148537541793862378625491635987124729514386814362975156879243497231658283456719,2.137
040050800000000073000006041001900007080020010000600004300082000900000008007000060,746351829158294673293876541631948257489725316572613984364182795925467138817539462,23,6.1,6,746351829158294673293876541631948257489725316572613984364182795925467138817539462,4.281
000040300001007200050630010800000000020060980070000001000050003000300096063209005,287541369631897254954632718849715632125463987376928541798156423512374896463289175,26,6.1,6,287541369631897254954632718849715632125463987376928541798156423512374896463289175,1.286
500900000890702600000060000050400780020000000300890045600008130000000004200030000,563981472891742653742365918956423781428517396317896245674258139135679824289134567,25,6.1,6,563981472891742653742365918956423781428517396317896245674258139135679824289134567,1.082
063200700400000061000050020030075010000600000000020078018300000000000000607500400,863291745425783961179456823932875614781634259546129378218347596354962187697518432,24,6.1,6,863291745425783961179456823932875614781634259546129378218347596354962187697518432,1.111
900000000070004010030000670000300580090000000001207004000800006000763040008420057,986571423572634819134982675427396581395148762861257934743815296259763148618429357,26,6.4,6,986571423572634819134982675427396581395148762861257934743815296259763148618429357,1.350
000058603000000200540200790900002000000000800250040000760504900090106007000007300,129758643876493215543261798938612574614375829257849136761534982392186457485927361,27,6.1,6,129758643876493215543261798938612574614375829257849136761534982392186457485927361,3.876
302001000000000103580000000010309408600000007009000050000490000060103002100700804,392641785476958123581237649215379468648512937739864251827495316964183572153726894,26,6.5,6,392641785476958123581237649215379468648512937739864251827495316964183572153726894,0.308
000003026050000000070010003500008000008090000000271400010400902600007050000000300,489753126351642798276819543547368219128594637963271485815436972634927851792185364,23,6.3,6,489753126351642798276819543547368219128594637963271485815436972634927851792185364,3.187
290004000700003004508000200100090000020000050030008710000005000080040561000900040,293864175761523894548179236175296483824317659936458712417635928389742561652981347,25,6.8,6,293864175761523894548179236175296483824317659936458712417635928389742561652981347,3.005
004080000800000000009107208041000037900000000002005009007060000000009042000000803,274586391815932764369147258641298537958374126732615489427863915183759642596421873,23,7.0,6,274586391815932764369147258641298537958374126732615489427863915183759642596421873,6.374
780000050009300000500000006000820900002000060070006080060200078000030500100040000,781964352629385147534172896416827935892513764375496281963251478247638519158749623,23,6.4,6,781964352629385147534172896416827935892513764375496281963251478247638519158749623,6.948
080060300007090000659000040700000200000002060001080005004070000000800009800103004,482561397137498526659237148765914283348752961921386475514679832273845619896123754,24,6.1,6,482561397137498526659237148765914283348752961921386475514679832273845619896123754,0.353
008071002500040030090800000905060000002000097000000250000480000400300800026000000,368971542517642938294853716975264381142538697683719254739486125451327869826195473,24,6.3,6,368971542517642938294853716975264381142538697683719254739486125451327869826195473,0.790
001040900007000004000000603000007038090408000002610009060009001059002300000500000,381246975627395814945871623416957238593428167872613459264739581759182346138564792,25,6.2,6,381246975627395814945871623416957238593428167872613459264739581759182346138564792,0.117
300040000000670000050010072200001000000000400013560000060009017000800006008000900,387245169129673584654918372245781693876392451913564728562439817491857236738126945,23,6.2,6,387245169129673584654918372245781693876392451913564728562439817491857236738126945,0.138
091000003000200000000058600706000004002001000000500067030007006080010075000800030,291746583568239741374158692756983214942671358813524967135497826689312475427865139,24,6.8,6,291746583568239741374158692756983214942671358813524967135497826689312475427865139,0.188
070090800001000005000000920006007000009020100000005040090003400000061500602070000,274596831981342765365718924416987253539624187827135649198253476743861592652479318,23,6.5,6,274596831981342765365718924416987253539624187827135649198253476743861592652479318,1.846
010080700507000006600400500000009800386000000000030001000004095002700600009000000,913586724547912386628473519174259863386147952295638471731864295452791638869325147,23,6.2,6,913586724547912386628473519174259863386147952295638471731864295452791638869325147,0.527
700000200690005080081000000000080460907002000000300001059000800000000024000201000,734819256692745183581623749315987462947162538826354971259436817173598624468271395,23,6.5,6,734819256692745183581623749315987462947162538826354971259436817173598624468271395,0.417
000000030408073001002001600004000050000010003020000708080006004390400070000000200,915264837468573921732891645674389152859712463123645798287956314391428576546137289,24,6.7,6,915264837468573921732891645674389152859712463123645798287956314391428576546137289,0.044
030100002100006000050740000710000509000000204000000000000070100090530000300904080,936185742147296358852743916714862539589317264263459871425678193698531427371924685,23,6.5,6,936185742147296358852743916714862539589317264263459871425678193698531427371924685,3.536
309008400001000006000040000000000008070090002400001030030910800800305900004020050,369258471541739286782146395953472618178693542426581739235914867817365924694827153,25,6.6,6,369258471541739286782146395953472618178693542426581739235914867817365924694827153,10.084
005008000200000300096000005007320600050001009000900100008009400001807000000010002,135678924284195367796432815917324658653781249842956173578269431321847596469513782,24,6.4,6,135678924284195367796432815917324658653781249842956173578269431321847596469513782,1.191
010000706000005040009080002008040000600003000000200430003007100000000000805090007,514932786286175943739684512358749621642513879197268435963827154471356298825491367,22,6.5,6,514932786286175943739684512358749621642513879197268435963827154471356298825491367,2.982
709401000806000005000000090000070042100000009000350800008600000027000003400005600,759421386846793215312568497983176542165842739274359861538617924627984153491235678,24,6.4,6,759421386846793215312568497983176542165842739274359861538617924627984153491235678,1.822
720004090000800000005100320500600001900008400042000050800000009090001080064000000,726534198139826574485197326578642931913758462642319857851273649397461285264985713,25,6.3,6,726534198139826574485197326578642931913758462642319857851273649397461285264985713,0.059
000008000690000408003000700900500007050620900001000005000013600080002000000980000,475198326692357418813246759924531867758624931361879245549713682187462593236985174,23,6.5,6,475198326692357418813246759924531867758624931361879245549713682187462593236985174,1.664
000000000700506108005080600900803270000040000200700030030900045500008010002000000,896271453743596128125384697914853276357642981268719534631927845579468312482135769,25,6.6,6,896271453743596128125384697914853276357642981268719534631927845579468312482135769,7.388
000060000050000600043007010105090080000020030000600070030000042071000000002870000,219468357857139624643257819125793486786524931394681275538916742971342568462875193,23,6.5,6,219468357857139624643257819125793486786524931394681275538916742971342568462875193,2.479
200000000015290070080600000000060002800520000070031405030010007700000300000005004,267148539415293678389657241153764982846529713972831465534916827791482356628375194,25,6.8,6,267148539415293678389657241153764982846529713972831465534916827791482356628375194,0.429
080090007020080403073200050900004000000000009005170006098002000306000000000500000,481395627529786413673241958967854132814623579235179846198432765356917284742568391,24,6.6,6,481395627529786413673241958967854132814623579235179846198432765356917284742568391,0.429
005000041040090030000007000450000206000000000630070005008040900020003050009008000,295386741746291538813457629457139286981625374632874195568742913124963857379518462,23,6.9,6,295386741746291538813457629457139286981625374632874195568742913124963857379518462,0.602
090000060700003200000010000005002004200385007170000000000021800000800000603400000,592748361716593248834216795365172984249385617178964523457621839921837456683459172,23,6.2,6,592748361716593248834216795365172984249385617178964523457621839921837456683459172,4.229
010040900000000002027390600000100700030000020006000008703600800060004000040003590,315246987689571342427398651854132769931867425276459138793625814568914273142783596,25,6.3,6,315246987689571342427398651854132769931867425276459138793625814568914273142783596,0.767
020000070000000009500480023700008010600001400000000008060920001000006700108050900,324169875876532149519487623795348216683291457241675398467923581952816734138754962,25,6.7,6,324169875876532149519487623795348216683291457241675398467923581952816734138754962,0.330
070000001000000000605000703000380040060701000028009070400600500052003000000400009,273865491941237865685194723597386142364721958128549376439612587852973614716458239,24,6.5,6,273865491941237865685194723597386142364721958128549376439612587852973614716458239,3.562
000000005071900000408002300040601800083700000000000000796000280800000009000000401,269378145371945628458162397947651832683729514125483976796514283814236759532897461,24,6.2,6,269378145371945628458162397947651832683729514125483976796514283814236759532897461,0.138
040000000100007480000040062000068900005003000002010700000001000000906075709000800,946832517123657489857149362371268954485793621692514738568471293234986175719325846,24,6.6,6,946832517123657489857149362371268954485793621692514738568471293234986175719325846,1.292
002030400000090060090205003000000070000900102840020300670000000500000000000703900,152637489783194265496285713921346578365978142847521396679452831534819627218763954,23,6.9,6,152637489783194265496285713921346578365978142847521396679452831534819627218763954,0.441
008000006901004700000030000700100000050002004600050000000000008040800260000570103,478295316931684752265731489792148635153962874684357921317426598549813267826579143,23,6.4,6,478295316931684752265731489792148635153962874684357921317426598549813267826579143,2.774
000000400180094000530000080040003700600000809000002540000709000307008000000210000,279586413186394257534127986841953762652471839793862541415739628327648195968215374,24,6.5,6,279586413186394257534127986841953762652471839793862541415739628327648195968215374,0.494
000000500000204000403000018008605040000080630000020090036500000701040000000090000,629813574817254369453967218298635147175489632364721895936578421781342956542196783,23,6.6,6,629813574817254369453967218298635147175489632364721895936578421781342956542196783,1.425
900700601810300000005000900000007860009500003020040000000200400000015006200000170,932754681814369257675821934543197862169582743728643519351276498487915326296438175,25,6.2,6,932754681814369257675821934543197862169582743728643519351276498487915326296438175,0.096
000050070002000040730000580000008004004070009290000060007105000900680000010000306,461853972852719643739264581376928154184576239295341867627135498943682715518497326,25,6.1,6,461853972852719643739264581376928154184576239295341867627135498943682715518497326,0.932
500090000002100007090200480600720008030001006000000000008000100009400000070008003,541897632862143957793265481615724398934581726287639514458372169329416875176958243,23,6.5,6,541897632862143957793265481615724398934581726287639514458372169329416875176958243,1.934
060000507090080000100000900005009200000300000810050060008007090000230040000001000,362194587597683421184725936645879213729316854813452769438567192971238645256941378,22,6.5,6,362194587597683421184725936645879213729316854813452769438567192971238645256941378,1.096
309010000000008600002000040003900100600004500090000020000100086030080270700600000,379416852415728639862395741243957168681234597597861423954172386136589274728643915,24,6.3,6,379416852415728639862395741243957168681234597597861423954172386136589274728643915,1.131
103900000008250090900007005001060050009000014800000000000070600000003002200000040,153986427768254391942137865471369258639825714825741936314572689586493172297618543,23,7.0,6,153986427768254391942137865471369258639825714825741936314572689586493172297618543,3.551
500030900020000003006000780009001000000678290760000000405700002200140000000000010,574836921128957643936412785849521376351678294762394158415769832287143569693285417,25,6.5,6,574836921128957643936412785849521376351678294762394158415769832287143569693285417,0.448
008067030003240600009000100072810000080004500000700800005030060000000200200400010,128967435753241689649583127472815396986324571531796842895132764314679258267458913,26,6.6,6,128967435753241689649583127472815396986324571531796842895132764314679258267458913,0.271
003000000006000041180000905000009010070000020000060073300098000042003000800500300,523941687796385241184276935238759416675134829419862573357498162942613758861527394,24,6.4,6,523941687796385241184276935238759416675134829419862573357498162942613758861527394,2.276
008300000000000090523007000017000000006800002000000310000000006005263700000700504,198346257764528193523917648217435869356891472489672315872154936945263781631789524,23,6.1,6,198346257764528193523917648217435869356891472489672315872154936945263781631789524,16.555
057000400080060200400000000000093008300200700009800060005070090006008057000009000,657932481981764235432185976714693528368251749529847163145376892296418357873529614,24,6.6,6,657932481981764235432185976714693528368251749529847163145376892296418357873529614,3.732
300002010008000004090070000201009308000000000005008790003501000800007000060903000,354892617728156934196374285241769358987235146635418792473521869819647523562983471,24,6.3,6,354892617728156934196374285241769358987235146635418792473521869819647523562983471,1.841
000000000400050380000008002000760800500000970006001000950100000004002030060300001,638219745412657389795438162329765814541823976876941253953176428184592637267384591,23,6.8,6,638219745412657389795438162329765814541823976876941253953176428184592637267384591,2.913
030000006500000804000050070080406000009000010000902008004008002005000701000600030,437829156591367824826154379182436597649785213753912648314578962965243781278691435,23,6.4,6,437829156591367824826154379182436597649785213753912648314578962965243781278691435,10.932
004800000020004700007009005000000009152000070000020350090510000000006003700400080,564871932921354768837269415376145829152938674489627351698513247245786193713492586,24,7.0,6,564871932921354768837269415376145829152938674489627351698513247245786193713492586,0.971
008100020009080000000046500500020090001000000000870100900002053003000001070009000,768135429459287316312946587537621894841593762296874135984712653623458971175369248,23,6.1,6,768135429459287316312946587537621894841593762296874135984712653623458971175369248,2.589
000068500000190700000007020104000060020050007008906000601080004000000810000500000,417268593263195748589437621134872965926351487758946132691783254375624819842519376,24,6.3,6,417268593263195748589437621134872965926351487758946132691783254375624819842519376,0.643
090070200023600050006040007400285000080430002000000000100000000037000060000090100,894573216723618954516942387479285631681439572352761498148356729937124865265897143,24,6.3,6,894573216723618954516942387479285631681439572352761498148356729937124865265897143,0.210
000000000000000410050704306030008000040050800700006140095080600300100020010000000,164893752973625418852714396531478269649251837728936145495382671387169524216547983,24,6.2,6,164893752973625418852714396531478269649251837728936145495382671387169524216547983,6.518
007080040060000900000230070003500700050000083006000100000009500500020000010070060,127986345364157928895234671243518796951762483786493152632849517579621834418375269,23,6.4,6,127986345364157928895234671243518796951762483786493152632849517579621834418375269,0.263
840000160007006904069000030000401200904002005000600000008000000025000090000370000,842593167537216984169847532653481279984732615271659348318924756725168493496375821,25,6.1,6,842593167537216984169847532653481279984732615271659348318924756725168493496375821,0.871
246000000000000900000008760000040300000500090003690050002000070030400000009102000,246719538578364912391258764957841326614523897823697451462985173135476289789132645,22,6.3,6,246719538578364912391258764957841326614523897823697451462985173135476289789132645,0.144
000305708100040000000007005008001070630700900001000000000000007200600000063900400,492315768157846239386297145928561374634782951571439826845123697219674583763958412,23,6.7,6,492315768157846239386297145928561374634782951571439826845123697219674583763958412,0.083
000000105031009470680000000004800703050030002000002004900320000003004907000008000,492783165531269478687145239124896753758431692369572814946327581813654927275918346,26,6.3,6,492783165531269478687145239124896753758431692369572814946327581813654927275918346,0.535
008905000070013000590200000800002005000050740050000019600001004000000000900680507,168945372472813956593267481847192635219356748356478219625731894784529163931684527,26,6.1,6,168945372472813956593267481847192635219356748356478219625731894784529163931684527,0.231
003200107000073980040000000074150000900000006020000750080600300400700000007002001,593286147162473985748591623674159238935827416821364759289615374416738592357942861,26,6.1,6,593286147162473985748591623674159238935827416821364759289615374416738592357942861,1.299
004800005800000900705000023080063000007000400900200000040087000000010006200000050,124839675863725941795641823482163597317958462956274318641587239539412786278396154,23,6.3,6,124839675863725941795641823482163597317958462956274318641587239539412786278396154,0.605
000000803000700005000043012007900000012000070030000900000050000046020300020007008,274519863163782495859643712487965231912834576635271984398456127746128359521397648,23,6.5,6,274519863163782495859643712487965231912834576635271984398456127746128359521397648,2.911
203000090400007085100000000000070030608003001700500400000009003006100070020086000,273865194469317285185942367542671938698423751731598426817259643956134872324786519,25,6.1,6,273865194469317285185942367542671938698423751731598426817259643956134872324786519,0.911
073050180209000305000090000500040000006100070000908000040003000900680000000000801,473256189269871345185394726591742638826135974734968512648513297912687453357429861,24,6.1,6,473256189269871345185394726591742638826135974734968512648513297912687453357429861,0.239
807900000000300007000000002080500000150000600300028040000000080590000400400006301,837912564246385917915647832784561293152439678369728145623154789591873426478296351,23,6.2,6,837912564246385917915647832784561293152439678369728145623154789591873426478296351,0.744
007000580000000002005800304000709000008250010260300900080003000012070000009500800,197432586843695172625817394351749268978256413264381957586123749412978635739564821,26,6.1,6,197432586843695172625817394351749268978256413264381957586123749412978635739564821,0.137
006400200000090005001300007043107020205040000000000008000070050000000706900006300,796458213432791865851362947643187529285943671179625438364879152518234796927516384,24,6.2,6,796458213432791865851362947643187529285943671179625438364879152518234796927516384,0.437
093600000000850200500001004406000070079000800000000000710500000000980500000020003,193642758647859231528731694436298175279315846851476329714563982362984517985127463,23,6.2,6,193642758647859231528731694436298175279315846851476329714563982362984517985127463,0.481
040003059002900400000000000000072006010000040600080200080009500001040030500006100,147823659852961473396457821435172986218695347679384215783219564961548732524736198,24,6.5,6,147823659852961473396457821435172986218695347679384215783219564961548732524736198,4.515
050020100000001426000007000020060000080009200400070030003006008048700000500040009,659423187837951426214687953321864795785319264496572831173296548948735612562148379,25,6.2,6,659423187837951426214687953321864795785319264496572831173296548948735612562148379,0.634
000000300308100004040000020100980000030000100005000630800321060000000050000709000,592874316368192574741536829126983745437265198985417632859321467273648951614759283,23,6.6,6,592874316368192574741536829126983745437265198985417632859321467273648951614759283,8.031
407100000050000810003090000100086750640050003000300000070030906000000000060004005,427168539956473812813592467132986754648257193795341628271835946584629371369714285,25,6.2,6,427168539956473812813592467132986754648257193795341628271835946584629371369714285,0.168
902004070008020500001000300010006005003000000600900701406001000000390204000000000,932514678748623519561789342217846935893175426654932781476251893185397264329468157,24,6.3,6,932514678748623519561789342217846935893175426654932781476251893185397264329468157,0.056
600005009002060150000200000020080407005000001040000030090050004000903000060470003,617835249432769158859214376326581497975342861148697532293156784784923615561478923,25,6.4,6,617835249432769158859214376326581497975342861148697532293156784784923615561478923,0.199
000700000000080054010032986008001002070000000260000190007004000023018000500000008,849765321632189754715432986358971642971246835264853197187594263423618579596327418,26,6.1,6,849765321632189754715432986358971642971246835264853197187594263423618579596327418,4.049
300000002000002800400010007200050009170090000049600000000000200007800016000501030,396785142751462893482913657263154789175298364849637521918346275537829416624571938,24,6.3,6,396785142751462893482913657263154789175298364849637521918346275537829416624571938,2.913
703081260020007500000060000087020010400700020100006000009040070000200800000000040,793581264624937581815462793987324615436715928152896437569148372341279856278653149,25,7.0,6,793581264624937581815462793987324615436715928152896437569148372341279856278653149,0.377
060070040100080002000400010000009000005840300690300007080000060009000200000050074,962571843147683952853492716314729685725846391698315427481237569579164238236958174,24,7.7,7,962571843147683952853492716314729685725846391698315427481237569579164238236958174,9.854
000400060072008000900000700030020050000304200080000000804000009000600010009040005,351497862672138594948562731437821956196354278285976143864715329523689417719243685,22,7.3,7,351497862672138594948562731437821956196354278285976143864715329523689417719243685,0.950
007000563020000000000090000061000000000006200005400780000784001006500802000000040,917248563624153978583697124761825439849376215235419786392784651476531892158962347,23,7.7,7,917248563624153978583697124761825439849376215235419786392784651476531892158962347,4.138
000001950006970000007020304004000600700000000000600089030005000000000010092100000,328461957546973128917528364184359672769842531253617489431785296675294813892136745,22,7.2,7,328461957546973128917528364184359672769842531253617489431785296675294813892136745,0.344
540006800000100000000000034600000200000001080270090005460050900080000007003400000,541736892832149756796825134619584273354271689278693415467358921185962347923417568,23,7.6,7,541736892832149756796825134619584273354271689278693415467358921185962347923417568,1.000
800000090003106000004000501040700000500060230020005000709300810000000003000080020,816254397953176482274938561648723159597461238321895746769342815482519673135687924,24,7.2,7,816254397953176482274938561648723159597461238321895746769342815482519673135687924,0.124
800100050050000013400003900009000001000800060048007000002009000070020800000070005,893162754257948613416753928769235481125894367348617592532489176674521839981376245,23,7.1,7,893162754257948613416753928769235481125894367348617592532489176674521839981376245,0.976
008002900400000002009000460050040000000080200000001050170000003600300004000850600,518462937467935182329178465853246719791583246246791358175624893682319574934857621,23,7.3,7,518462937467935182329178465853246719791583246246791358175624893682319574934857621,13.557
000060920060250000000107800008070000097003005506000000000610000020000100000080040,175468923863259471942137856218576394497823615536941287789614532324795168651382749,23,7.3,7,175468923863259471942137856218576394497823615536941287789614532324795168651382749,0.640
003020000500000006060070901700001300009000050080002009900300400008006000004000700,193628574547193826862475931726951348319864257485732619951387462278546193634219785,23,7.5,7,193628574547193826862475931726951348319864257485732619951387462278546193634219785,1.196
700000000600003405090000620905000008004090002030500040000007000007805000000020014,741256389682913475593478621925764138874391562136582947269147853417835296358629714,24,7.6,7,741256389682913475593478621925764138874391562136582947269147853417835296358629714,0.250
490000200100004005600005070300090040000000302000301090004003708008000010000500000,495178236127634985683925174376892541819457362542361897964213758258749613731586429,24,7.1,7,495178236127634985683925174376892541819457362542361897964213758258749613731586429,4.252
000000060002900000190030208000000002060085400801740000009000316000300005200010004,387421569642958137195637248574163982963285471821749653459872316716394825238516794,26,7.3,7,387421569642958137195637248574163982963285471821749653459872316716394825238516794,1.102
400000000000070800008050061003600000000000039240009708000800200800030000302000507,451968372639271845728453961973685124185724639246319758564897213817532496392146587,24,7.1,7,451968372639271845728453961973685124185724639246319758564897213817532496392146587,1.648
000840560003009000000000003070000000800600090506900020040507000020080004000400706,197843562263759418485261973972138645814625397536974821648517239729386154351492786,24,7.4,7,197843562263759418485261973972138645814625397536974821648517239729386154351492786,3.153
000970000008000060021400900000000803000080000006203040100502300809000005003000700,634971258978325164521468937412659873395784612786213549147592386869137425253846791,24,7.1,7,634971258978325164521468937412659873395784612786213549147592386869137425253846791,0.384
000000900000010050004730800750002000009087006008000009060000010800070620005300000,572846931683219457194735862756492183329187546418653279967528314831974625245361798,24,7.6,7,572846931683219457194735862756492183329187546418653279967528314831974625245361798,7.875
000070040009400500070000000805063200003050000000024005000036000007000018500000604,652378149389412567174695823845963271923751486716824935498136752267549318531287694,24,7.4,7,652378149389412567174695823845963271923751486716824935498136752267549318531287694,2.428
567000800000008503300000020000040000090501000080700400100000380030009070070800200,567312849912478563348965127753246918496581732281793456129657384834129675675834291,25,7.2,7,567312849912478563348965127753246918496581732281793456129657384834129675675834291,0.478
790060001300090700004000000000009200901083000030570040000800060800000000006010050,798364521365192784214758936587649213941283675632571849179835462853426197426917358,24,7.2,7,798364521365192784214758936587649213941283675632571849179835462853426197426917358,0.194
009020030064000800000708004100507000000090070005300000000000000900006080020001403,789425136264139857351768924196587342832694571475312698647853219913246785528971463,23,7.3,7,789425136264139857351768924196587342832694571475312698647853219913246785528971463,0.677
030000052900830010501002009308000000007050080000400000000500600100093005000000000,836149752972835416541762839318927564427356981659418327293571648184693275765284193,23,7.2,7,836149752972835416541762839318927564427356981659418327293571648184693275765284193,0.325
800050000020000000309000017005004800080003002000000109500008603000760000000300000,816257394724931568359846217275194836981673452643582179597418623432765981168329745,22,7.6,7,816257394724931568359846217275194836981673452643582179597418623432765981168329745,0.395
000350012600708500000000000000010020750000003000004008001000000080600000420005900,849356712613728549275491386368917425754862193192534678531279864987643251426185937,22,7.3,7,849356712613728549275491386368917425754862193192534678531279864987643251426185937,1.079
000000400002000036068100002089360000076018050000007000005076009000000500800000000,731692485952784136468153792189365274276418953543927618315276849694831527827549361,24,7.3,7,731692485952784136468153792189365274276418953543927618315276849694831527827549361,0.207
600010000800040163000080400107000090503070020000005000000000800000001000080060042,674513289825749163319286457147628395593174628268935714756492831432851976981367542,23,7.7,7,674513289825749163319286457147628395593174628268935714756492831432851976981367542,4.212
001040060009000000400500030900020350300901000027000009070250000000007600000800045,251348967739162584468579132916724358345981276827635419174256893583497621692813745,25,7.6,7,251348967739162584468579132916724358345981276827635419174256893583497621692813745,0.043
600070000000900030020400700000009000000060058083700900000020000005000300701500090,634875219857912634129436785516289473972364158483751926398627541245198367761543892,22,7.2,7,634875219857912634129436785516289473972364158483751926398627541245198367761543892,7.134
070054000000006700406300010002040360000500070300800020008000000060000940290000000,971254683523186794486379215852947361619523478347861529738492156165738942294615837,24,7.1,7,971254683523186794486379215852947361619523478347861529738492156165738942294615837,0.177
760000001025607900000090000001000200030200780270000106000009000000500000007040003,769482351125637948483195672851763294936214785274958136518329467342576819697841523,24,7.3,7,769482351125637948483195672851763294936214785274958136518329467342576819697841523,10.988
002050700500001000700003000020000010000000900150070236008597000000038600040000008,412659783593781462786243591324965817867312945159874236638597124271438659945126378,25,7.1,7,412659783593781462786243591324965817867312945159874236638597124271438659945126378,1.423
000500600100400030700010020000005003000070004092003080061700000000004000030080009,328597641159462738746318925874925163513876294692143587461739852987254316235681479,23,7.3,7,328597641159462738746318925874925163513876294692143587461739852987254316235681479,0.506
000302480001040000000005000450000000008090030100400200209060700000000049000900008,975312486381649572642785913456123897728596134193478265239864751867251349514937628,23,7.4,7,975312486381649572642785913456123897728596134193478265239864751867251349514937628,17.259
700000069000050080009370000000025801000000050083100006302008000600000070008900000,735481269164259783829376145947625831216834957583197426352718694691542378478963512,24,7.1,7,735481269164259783829376145947625831216834957583197426352718694691542378478963512,2.164
000300000000096001803010604102000500000250007009060010007000200020000000900800056,716348925254796381893512674142987563368251497579463812687135249425679138931824756,25,7.7,7,716348925254796381893512674142987563368251497579463812687135249425679138931824756,0.195
560008002008060500009040000005007460030005800100000000000000034820016000000000000,567938142248761593319542786985327461436195827172684359651879234823416975794253618,23,7.8,7,567938142248761593319542786985327461436195827172684359651879234823416975794253618,0.121
300000004000000090107900850000000102700002040000096000006070005008650001000100400,359867214864521397127943856693485172785312649241796583416278935938654721572139468,24,7.5,7,359867214864521397127943856693485172785312649241796583416278935938654721572139468,3.287
090000005800600074070030806002700508600542007007003000004000000000095000300008000,296874315813659274475231896932716548681542937547983162154327689768195423329468751,26,7.7,7,296874315813659274475231896932716548681542937547983162154327689768195423329468751,0.125
020600090000930600007002000500008070030090000790400001000000040104000000070020109,325671498418935627967842315546318972831297564792456831259183746184769253673524189,24,7.3,7,325671498418935627967842315546318972831297564792456831259183746184769253673524189,1.154
005700000460900000000003010008000005600097400000000000041002030030084500000000200,315768924467921853829453716198246375653197482274835169941572638732684591586319247,22,7.3,7,315768924467921853829453716198246375653197482274835169941572638732684591586319247,5.009
001005006000020300805030090000000000054007600200500730048000903000000000010674008,431795826697428315825136497173862549954317682286549731748251963562983174319674258,26,7.1,7,431795826697428315825136497173862549954317682286549731748251963562983174319674258,9.765
